START_DATE,END_DATE,CATEGORY,START,Latitude,Longitude,STOP,Latitude,Longitude,MILES,PURPOSE,SALARY
1/2/16 20:25,1/2/16 20:38,Business,Fort Pierce,27.4467056,-80.3256056,Fort Pierce,27.4467056,-80.3256056,4.8,Errand/Supplies,$10.32 
1/5/16 17:31,1/5/16 17:45,Business,Fort Pierce,27.4467056,-80.3256056,Fort Pierce,27.4467056,-80.3256056,4.7,Meeting,$10.11 
1/6/16 14:42,1/6/16 15:49,Business,Fort Pierce,27.4467056,-80.3256056,West Palm Beach,26.7153424,-80.0533746,63.7,Customer Visit,$136.96 
1/6/16 17:15,1/6/16 17:19,Business,West Palm Beach,26.7153424,-80.0533746,West Palm Beach,26.7153424,-80.0533746,4.3,Meal/Entertain,$9.25 
1/6/16 17:30,1/6/16 17:35,Business,West Palm Beach,26.7153424,-80.0533746,Palm Beach,26.7056206,-80.0364297,7.1,Meeting,$15.27 
1/7/16 13:27,1/7/16 13:33,Business,Cary,35.79154,-78.7811169,Cary,35.79154,-78.7811169,0.8,Meeting,$1.72 
1/10/16 8:05,1/10/16 8:25,Business,Cary,35.79154,-78.7811169,Morrisville,42.8986791,-75.6401825,8.3,Meeting,$17.85 
1/10/16 12:17,1/10/16 12:44,Business,Jamaica,18.109581,-77.297508,New York,40.7127753,-74.0059728,16.5,Customer Visit,$35.48 
1/10/16 15:08,1/10/16 15:51,Business,New York,40.7127753,-74.0059728,Queens,40.7282239,-73.7948516,10.8,Meeting,$23.22 
1/10/16 18:18,1/10/16 18:53,Business,Elmhurst,41.8994744,-87.9403418,New York,40.7127753,-74.0059728,7.5,Meeting,$16.13 
1/10/16 19:12,1/10/16 19:32,Business,Midtown,27.9531045,-82.5033163,East Harlem,40.7957399,-73.9389213,6.2,Meeting,$13.33 
1/11/16 8:55,1/11/16 9:21,Business,East Harlem,40.7957399,-73.9389213,NoMad,,,6.4,Temporary Site,$13.76 
1/11/16 11:56,1/11/16 12:03,Business,Flatiron District,40.740083,-73.9903489,Midtown,27.9531045,-82.5033163,1.6,Errand/Supplies,$3.44 
1/11/16 13:32,1/11/16 13:46,Business,Midtown,27.9531045,-82.5033163,Midtown East,40.7571432,-73.9718815,1.7,Meal/Entertain,$3.66 
1/11/16 14:30,1/11/16 14:43,Business,Midtown East,40.7571432,-73.9718815,Midtown,27.9531045,-82.5033163,1.9,Meal/Entertain,$4.09 
1/12/16 12:33,1/12/16 12:49,Business,Midtown,27.9531045,-82.5033163,Hudson Square,40.7266108,-74.0074328,1.9,Meal/Entertain,$4.09 
1/12/16 12:53,1/12/16 13:09,Business,Hudson Square,40.7266108,-74.0074328,Lower Manhattan,40.7208595,-74.0006686,4,Meal/Entertain,$8.60 
1/12/16 14:42,1/12/16 14:56,Business,Lower Manhattan,40.7208595,-74.0006686,Hudson Square,40.7266108,-74.0074328,1.8,Errand/Supplies,$3.87 
1/12/16 15:13,1/12/16 15:28,Business,Hudson Square,40.7266108,-74.0074328,Hell's Kitchen,40.7637581,-73.9918181,2.4,Customer Visit,$5.16 
1/12/16 15:42,1/12/16 15:54,Business,Hell's Kitchen,40.7637581,-73.9918181,Midtown,27.9531045,-82.5033163,2,Errand/Supplies,$4.30 
1/12/16 16:02,1/12/16 17:00,Business,New York,40.7127753,-74.0059728,Queens County,40.7282239,-73.7948516,15.1,Meeting,$32.47 
1/13/16 13:54,1/13/16 14:07,Business,Downtown,,,Gulfton,29.7164567,-95.4805999,11.2,Meeting,$24.08 
1/13/16 15:00,1/13/16 15:28,Business,Gulfton,29.7164567,-95.4805999,Downtown,,,11.8,Meeting,$25.37 
1/14/16 16:29,1/14/16 17:05,Business,Houston,29.7604267,-95.3698028,Houston,29.7604267,-95.3698028,21.9,Customer Visit,$47.09 
1/14/16 21:39,1/14/16 21:45,Business,Eagan Park,44.8041322,-93.1668858,Jamestown Court,,,3.9,Errand/Supplies,$8.39 
1/15/16 0:41,1/15/16 1:01,Business,Morrisville,42.8986791,-75.6401825,Cary,35.79154,-78.7811169,8,Errand/Supplies,$17.20 
1/15/16 11:43,1/15/16 12:03,Business,Cary,35.79154,-78.7811169,Durham,35.9940329,-78.898619,10.4,Meal/Entertain,$22.36 
1/15/16 13:26,1/15/16 13:44,Business,Durham,35.9940329,-78.898619,Cary,35.79154,-78.7811169,10.4,Meal/Entertain,$22.36 
1/18/16 14:55,1/18/16 15:06,Business,Cary,35.79154,-78.7811169,Cary,35.79154,-78.7811169,4.8,Meal/Entertain,$10.32 
1/18/16 16:13,1/18/16 16:24,Business,Farmington Woods,41.7698391,-72.8907258,Whitebridge,57.204617,-4.507264,4.7,Meal/Entertain,$10.11 
1/19/16 10:55,1/19/16 11:09,Business,Lake Wellingborough,35.7489038,-78.7635603,Whitebridge,57.204617,-4.507264,7.6,Temporary Site,$16.34 
1/20/16 10:36,1/20/16 11:11,Business,Cary,35.79154,-78.7811169,Raleigh,35.7795897,-78.6381787,17.1,Meeting,$36.77 
1/20/16 11:48,1/20/16 12:19,Business,Fayetteville Street,35.7737065,-78.6394508,Umstead,35.8905776,-78.7501817,15.1,Meeting,$32.47 
1/20/16 13:25,1/20/16 14:19,Business,Raleigh,35.7795897,-78.6381787,Cary,35.79154,-78.7811169,40.2,Customer Visit,$86.43 
1/21/16 14:25,1/21/16 14:29,Business,Cary,35.79154,-78.7811169,Cary,35.79154,-78.7811169,1.6,Errand/Supplies,$3.44 
1/21/16 14:43,1/21/16 14:51,Business,Cary,35.79154,-78.7811169,Cary,35.79154,-78.7811169,2.4,Meal/Entertain,$5.16 
1/21/16 16:01,1/21/16 16:06,Business,Cary,35.79154,-78.7811169,Cary,35.79154,-78.7811169,1,Meal/Entertain,$2.15 
1/26/16 10:41,1/26/16 10:50,Business,Whitebridge,57.204617,-4.507264,Hazelwood,-25.7777598,28.2577787,2,Meal/Entertain,$4.30 
1/26/16 12:33,1/26/16 12:41,Business,Hazelwood,-25.7777598,28.2577787,Whitebridge,57.204617,-4.507264,2.3,Errand/Supplies,$4.95 
1/26/16 16:24,1/26/16 16:32,Business,Whitebridge,57.204617,-4.507264,Westpark Place,41.6831878,-83.6269032,1.9,Errand/Supplies,$4.09 
1/26/16 17:17,1/26/16 17:22,Business,Cary,35.79154,-78.7811169,Cary,35.79154,-78.7811169,1.4,Errand/Supplies,$3.01 
1/26/16 17:27,1/26/16 17:29,Business,Cary,35.79154,-78.7811169,Cary,35.79154,-78.7811169,0.5,Errand/Supplies,$1.08 
1/27/16 9:24,1/27/16 9:31,Business,Cary,35.79154,-78.7811169,Cary,35.79154,-78.7811169,1.8,Meeting,$3.87 
1/27/16 10:19,1/27/16 10:48,Business,Cary,35.79154,-78.7811169,Raleigh,35.7795897,-78.6381787,18.7,Customer Visit,$40.21 
1/27/16 12:34,1/27/16 12:44,Business,Fairmont,,,Meredith Townes,35.8224407,-78.6902175,3.4,Customer Visit,$7.31 
1/27/16 14:05,1/27/16 14:13,Business,Raleigh,35.7795897,-78.6381787,Raleigh,35.7795897,-78.6381787,2.7,Customer Visit,$5.81 
1/27/16 14:46,1/27/16 15:08,Business,Raleigh,35.7795897,-78.6381787,Cary,35.79154,-78.7811169,12.9,Customer Visit,$27.74 
1/28/16 12:28,1/28/16 13:00,Business,Cary,35.79154,-78.7811169,Raleigh,35.7795897,-78.6381787,19,Temporary Site,$40.85 
1/28/16 15:11,1/28/16 15:31,Business,Meredith Townes,35.8224407,-78.6902175,Leesville Hollow,35.921576,-78.7568306,14.7,Meeting,$31.61 
1/28/16 16:21,1/28/16 16:51,Business,Raleigh,35.7795897,-78.6381787,Cary,35.79154,-78.7811169,15.7,Meeting,$33.76 
1/29/16 9:31,1/29/16 9:45,Business,Cary,35.79154,-78.7811169,Cary,35.79154,-78.7811169,4.6,Customer Visit,$9.89 
1/29/16 10:56,1/29/16 11:07,Business,Cary,35.79154,-78.7811169,Cary,35.79154,-78.7811169,5.2,Meeting,$11.18 
1/29/16 11:43,1/29/16 12:03,Business,Cary,35.79154,-78.7811169,Durham,35.9940329,-78.898619,10.4,Meeting,$22.36 
1/29/16 13:24,1/29/16 13:47,Business,Durham,35.9940329,-78.898619,Cary,35.79154,-78.7811169,10.1,Meeting,$21.72 
1/29/16 18:31,1/29/16 18:52,Business,Cary,35.79154,-78.7811169,Apex,,,5.8,Errand/Supplies,$12.47 
1/29/16 21:21,1/29/16 21:40,Business,Apex,,,Cary,35.79154,-78.7811169,5.5,Meal/Entertain,$11.83 
1/30/16 16:21,1/30/16 16:33,Business,Cary,35.79154,-78.7811169,Apex,,,5.7,Errand/Supplies,$12.26 
1/30/16 18:09,1/30/16 18:24,Business,Apex,,,Cary,35.79154,-78.7811169,5.7,Customer Visit,$12.26 
2/1/16 10:35,2/1/16 11:15,Business,Cary,35.79154,-78.7811169,Chapel Hill,35.9131996,-79.0558445,19.4,Customer Visit,$41.71 
2/1/16 12:10,2/1/16 12:43,Business,Chapel Hill,35.9131996,-79.0558445,Cary,35.79154,-78.7811169,23.3,Customer Visit,$50.10 
2/1/16 12:56,2/1/16 13:07,Business,Northwoods,,,Whitebridge,57.204617,-4.507264,3.9,Meal/Entertain,$8.39 
2/2/16 13:04,2/2/16 13:23,Business,Whitebridge,57.204617,-4.507264,Williamsburg Manor,35.7650897,-78.7488612,8.3,Meeting,$17.85 
2/2/16 13:51,2/2/16 14:06,Business,Cary,35.79154,-78.7811169,Cary,35.79154,-78.7811169,6,Errand/Supplies,$12.90 
2/2/16 14:38,2/2/16 14:42,Business,Cary,35.79154,-78.7811169,Cary,35.79154,-78.7811169,1.6,Errand/Supplies,$3.44 
2/4/16 8:40,2/4/16 9:01,Business,Cary,35.79154,-78.7811169,Morrisville,42.8986791,-75.6401825,5.2,Errand/Supplies,$11.18 
2/4/16 9:37,2/4/16 10:09,Business,Morrisville,42.8986791,-75.6401825,Cary,35.79154,-78.7811169,9.7,Meal/Entertain,$20.86 
2/4/16 10:26,2/4/16 10:32,Business,Cary,35.79154,-78.7811169,Cary,35.79154,-78.7811169,1.6,Meal/Entertain,$3.44 
2/4/16 15:59,2/4/16 16:03,Business,Cary,35.79154,-78.7811169,Cary,35.79154,-78.7811169,1.1,Meal/Entertain,$2.37 
2/4/16 16:35,2/4/16 16:39,Business,Cary,35.79154,-78.7811169,Cary,35.79154,-78.7811169,1.6,Meal/Entertain,$3.44 
2/4/16 18:04,2/4/16 18:31,Business,Whitebridge,57.204617,-4.507264,Macgregor Downs,35.7468814,-78.7957856,9,Meeting,$19.35 
2/4/16 20:36,2/4/16 20:55,Business,Cary,35.79154,-78.7811169,Cary,35.79154,-78.7811169,7.7,Meeting,$16.56 
2/5/16 11:47,2/5/16 12:07,Business,Cary,35.79154,-78.7811169,Durham,35.9940329,-78.898619,10.4,Meeting,$22.36 
2/5/16 13:22,2/5/16 13:41,Business,Durham,35.9940329,-78.898619,Cary,35.79154,-78.7811169,10.4,Meeting,$22.36 
2/6/16 16:20,2/6/16 16:53,Business,Cary,35.79154,-78.7811169,Raleigh,35.7795897,-78.6381787,11.4,Between Offices,$24.51 
2/6/16 18:57,2/6/16 19:21,Business,Raleigh,35.7795897,-78.6381787,Cary,35.79154,-78.7811169,9,Errand/Supplies,$19.35 
2/6/16 19:28,2/6/16 19:37,Business,Edgehill Farms,35.7834843,-78.8069507,Whitebridge,57.204617,-4.507264,3.2,Meal/Entertain,$6.88 
2/7/16 16:49,2/7/16 17:01,Business,Cary,35.79154,-78.7811169,Apex,,,5.6,Errand/Supplies,$12.04 
2/7/16 18:03,2/7/16 18:17,Business,Apex,,,Cary,35.79154,-78.7811169,5.7,Customer Visit,$12.26 
2/7/16 18:39,2/7/16 18:53,Business,Cary,35.79154,-78.7811169,Morrisville,42.8986791,-75.6401825,6.1,Temporary Site,$13.12 
2/7/16 20:22,2/7/16 20:40,Business,Morrisville,42.8986791,-75.6401825,Cary,35.79154,-78.7811169,6.1,Meeting,$13.12 
2/8/16 12:57,2/8/16 13:08,Business,Whitebridge,57.204617,-4.507264,Edgehill Farms,35.7834843,-78.8069507,4.3,Meal/Entertain,$9.25 
2/8/16 14:00,2/8/16 14:10,Business,Edgehill Farms,35.7834843,-78.8069507,Whitebridge,57.204617,-4.507264,2.7,Meal/Entertain,$5.81 
2/9/16 20:24,2/9/16 20:40,Business,Morrisville,42.8986791,-75.6401825,Cary,35.79154,-78.7811169,6.1,Meal/Entertain,$13.12 
2/11/16 16:28,2/11/16 17:10,Business,Cary,35.79154,-78.7811169,Raleigh,35.7795897,-78.6381787,17.3,Meal/Entertain,$37.20 
2/11/16 17:49,2/11/16 18:10,Business,Eastgate,46.8239279,-100.7568808,Walnut Terrace,35.7666892,-78.6409345,5.7,Meal/Entertain,$12.26 
2/11/16 18:24,2/11/16 18:46,Business,Raleigh,35.7795897,-78.6381787,Morrisville,42.8986791,-75.6401825,13.5,Temporary Site,$29.03 
2/11/16 20:36,2/11/16 20:51,Business,Morrisville,42.8986791,-75.6401825,Cary,35.79154,-78.7811169,6.1,Temporary Site,$13.12 
2/12/16 8:21,2/12/16 8:42,Business,Cary,35.79154,-78.7811169,Durham,35.9940329,-78.898619,8.5,Temporary Site,$18.28 
2/12/16 10:45,2/12/16 10:52,Business,Durham,35.9940329,-78.898619,Morrisville,42.8986791,-75.6401825,2.6,Temporary Site,$5.59 
2/12/16 11:14,2/12/16 11:35,Business,Morrisville,42.8986791,-75.6401825,Raleigh,35.7795897,-78.6381787,17,Customer Visit,$36.55 
2/12/16 13:02,2/12/16 13:36,Business,Raleigh,35.7795897,-78.6381787,Cary,35.79154,-78.7811169,18,Meeting,$38.70 
2/12/16 14:49,2/12/16 15:06,Business,Cary,35.79154,-78.7811169,Morrisville,42.8986791,-75.6401825,8.4,Meeting,$18.06 
2/12/16 15:33,2/12/16 16:06,Business,Morrisville,42.8986791,-75.6401825,Cary,35.79154,-78.7811169,11.5,Customer Visit,$24.73 
2/13/16 14:21,2/13/16 14:41,Business,Cary,35.79154,-78.7811169,Morrisville,42.8986791,-75.6401825,8.9,Meeting,$19.14 
2/14/16 14:07,2/14/16 14:40,Business,East Elmhurst,40.7737505,-73.8713099,New York,40.7127753,-74.0059728,8.1,Meeting,$17.42 
2/14/16 14:46,2/14/16 15:03,Business,Midtown,27.9531045,-82.5033163,Midtown West,40.7637581,-73.9918181,2,Meeting,$4.30 
2/14/16 16:35,2/14/16 17:02,Business,New York,40.7127753,-74.0059728,Long Island City,40.744679,-73.9485424,13,Meeting,$27.95 
2/14/16 17:06,2/14/16 17:29,Business,Long Island City,40.744679,-73.9485424,Jamaica,18.109581,-77.297508,13.9,Meeting,$29.89 
2/16/16 13:43,2/16/16 13:55,Business,Colombo,6.9270786,79.861243,Colombo,6.9270786,79.861243,1.8,Temporary Site,$3.87 
2/16/16 17:17,2/16/16 17:26,Business,Colombo,6.9270786,79.861243,Nugegoda,6.8649081,79.8996789,1.1,Meal/Entertain,$2.37 
2/17/16 15:17,2/17/16 15:22,Business,Colombo,6.9270786,79.861243,Colombo,6.9270786,79.861243,1.7,Meal/Entertain,$3.66 
2/17/16 15:33,2/17/16 16:17,Business,Colombo,6.9270786,79.861243,Katunayaka,7.1724849,79.8853484,21.4,Temporary Site,$46.01 
2/17/16 16:38,2/17/16 16:43,Business,Katunayaka,7.1724849,79.8853484,Katunayaka,7.1724849,79.8853484,0.5,Errand/Supplies,$1.08 
2/20/16 14:50,2/20/16 15:54,Business,R?walpindi,33.5651107,73.0169135,R?walpindi,33.5651107,73.0169135,23.1,Meeting,$49.67 
2/21/16 11:47,2/21/16 12:01,Business,Islamabad,33.6844202,73.0478848,Islamabad,33.6844202,73.0478848,4.6,Errand/Supplies,$9.89 
2/21/16 15:14,2/21/16 15:31,Business,Islamabad,33.6844202,73.0478848,Noorpur Shahan,33.7455831,73.1128313,8.1,Temporary Site,$17.42 
2/22/16 21:54,2/22/16 22:09,Business,Morrisville,42.8986791,-75.6401825,Cary,35.79154,-78.7811169,8.1,Customer Visit,$17.42 
2/24/16 15:19,2/24/16 15:25,Business,Preston,53.763201,-2.70309,Whitebridge,57.204617,-4.507264,1.7,Errand/Supplies,$3.66 
2/25/16 16:27,2/25/16 16:35,Business,Whitebridge,57.204617,-4.507264,Heritage Pines,28.4282436,-82.6253837,3.1,Errand/Supplies,$6.67 
2/25/16 16:47,2/25/16 17:02,Business,Heritage Pines,28.4282436,-82.6253837,Whitebridge,57.204617,-4.507264,3.2,Errand/Supplies,$6.88 
2/25/16 17:16,2/25/16 17:36,Business,Whitebridge,57.204617,-4.507264,Tanglewood,42.3523427,-73.3110257,6,Meal/Entertain,$12.90 
2/25/16 18:22,2/25/16 18:39,Business,Tanglewood,42.3523427,-73.3110257,Whitebridge,57.204617,-4.507264,5.8,Meal/Entertain,$12.47 
2/26/16 11:35,2/26/16 11:59,Business,Cary,35.79154,-78.7811169,Durham,35.9940329,-78.898619,10.6,Meeting,$22.79 
2/26/16 13:01,2/26/16 13:24,Business,Durham,35.9940329,-78.898619,Cary,35.79154,-78.7811169,9.9,Meeting,$21.29 
2/28/16 5:22,2/28/16 5:38,Business,Whitebridge,57.204617,-4.507264,Waverly Place,35.7382082,-78.7775063,7.7,Meeting,$16.56 
2/28/16 9:26,2/28/16 9:42,Business,Waverly Place,35.7382082,-78.7775063,Whitebridge,57.204617,-4.507264,6.8,Meeting,$14.62 
2/29/16 11:30,2/29/16 11:40,Business,Cary,35.79154,-78.7811169,Apex,,,3.8,Meeting,$8.17 
2/29/16 12:36,2/29/16 12:48,Business,Apex,,,Cary,35.79154,-78.7811169,5.6,Meeting,$12.04 
2/29/16 16:40,2/29/16 17:00,Business,Hazelwood,-25.7777598,28.2577787,Whitebridge,57.204617,-4.507264,6.6,Customer Visit,$14.19 
3/1/16 18:47,3/1/16 19:10,Business,Whitebridge,57.204617,-4.507264,Wayne Ridge,50.6603057,-3.2975005,8,Meal/Entertain,$17.20 
3/1/16 21:27,3/1/16 21:45,Business,Wayne Ridge,50.6603057,-3.2975005,Whitebridge,57.204617,-4.507264,8,Meeting,$17.20 
3/3/16 11:04,3/3/16 11:10,Business,Westpark Place,41.6831878,-83.6269032,Whitebridge,57.204617,-4.507264,2.3,Errand/Supplies,$4.95 
3/3/16 14:44,3/3/16 14:58,Business,Whitebridge,57.204617,-4.507264,Northwoods,,,5.2,Meal/Entertain,$11.18 
3/3/16 15:27,3/3/16 15:48,Business,Cary,35.79154,-78.7811169,Raleigh,35.7795897,-78.6381787,7.6,Customer Visit,$16.34 
3/3/16 16:02,3/3/16 16:42,Business,Raleigh,35.7795897,-78.6381787,Cary,35.79154,-78.7811169,17.3,Meeting,$37.20 
3/4/16 7:47,3/4/16 8:06,Business,Cary,35.79154,-78.7811169,Durham,35.9940329,-78.898619,9.9,Meeting,$21.29 
3/4/16 9:46,3/4/16 10:03,Business,Durham,35.9940329,-78.898619,Cary,35.79154,-78.7811169,9.9,Customer Visit,$21.29 
3/4/16 11:46,3/4/16 12:06,Business,Cary,35.79154,-78.7811169,Durham,35.9940329,-78.898619,10.4,Meeting,$22.36 
3/4/16 13:03,3/4/16 13:25,Business,Durham,35.9940329,-78.898619,Cary,35.79154,-78.7811169,10.9,Meeting,$23.44 
3/4/16 13:40,3/4/16 14:09,Business,Cary,35.79154,-78.7811169,Raleigh,35.7795897,-78.6381787,15.7,Customer Visit,$33.76 
3/4/16 15:56,3/4/16 16:08,Business,Raleigh,35.7795897,-78.6381787,Raleigh,35.7795897,-78.6381787,4.9,Meal/Entertain,$10.54 
3/4/16 16:16,3/4/16 16:22,Business,Fayetteville Street,35.7737065,-78.6394508,Depot Historic District,,,0.8,Errand/Supplies,$1.72 
3/4/16 16:43,3/4/16 17:12,Business,Raleigh,35.7795897,-78.6381787,Cary,35.79154,-78.7811169,13.5,Meeting,$29.03 
3/4/16 19:02,3/4/16 19:08,Business,Cary,35.79154,-78.7811169,Morrisville,42.8986791,-75.6401825,1.9,Temporary Site,$4.09 
3/4/16 19:16,3/4/16 19:25,Business,Morrisville,42.8986791,-75.6401825,Cary,35.79154,-78.7811169,2,Meal/Entertain,$4.30 
3/5/16 11:44,3/5/16 11:59,Business,Cary,35.79154,-78.7811169,Morrisville,42.8986791,-75.6401825,6.5,Meal/Entertain,$13.98 
3/5/16 14:39,3/5/16 15:01,Business,Whitebridge,57.204617,-4.507264,Wayne Ridge,50.6603057,-3.2975005,7.8,Meal/Entertain,$16.77 
3/5/16 16:52,3/5/16 17:13,Business,Cary,35.79154,-78.7811169,Morrisville,42.8986791,-75.6401825,7.8,Meal/Entertain,$16.77 
3/5/16 17:23,3/5/16 17:34,Business,Morrisville,42.8986791,-75.6401825,Cary,35.79154,-78.7811169,3.9,Meal/Entertain,$8.39 
3/7/16 9:10,3/7/16 9:20,Business,Whitebridge,57.204617,-4.507264,Edgehill Farms,35.7834843,-78.8069507,2.8,Errand/Supplies,$6.02 
3/7/16 9:23,3/7/16 9:47,Business,Cary,35.79154,-78.7811169,Raleigh,35.7795897,-78.6381787,12.4,Customer Visit,$26.66 
3/7/16 12:10,3/7/16 12:26,Business,Fayetteville Street,35.7737065,-78.6394508,Meredith Townes,35.8224407,-78.6902175,5.9,Customer Visit,$12.69 
3/7/16 13:57,3/7/16 14:18,Business,Meredith Townes,35.8224407,-78.6902175,Leesville Hollow,35.921576,-78.7568306,9.4,Meeting,$20.21 
3/7/16 15:19,3/7/16 15:45,Business,Raleigh,35.7795897,-78.6381787,Cary,35.79154,-78.7811169,11.9,Between Offices,$25.59 
3/8/16 14:38,3/8/16 14:55,Business,Whitebridge,57.204617,-4.507264,Waverly Place,35.7382082,-78.7775063,7.2,Between Offices,$15.48 
3/8/16 15:35,3/8/16 16:00,Business,Waverly Place,35.7382082,-78.7775063,Whitebridge,57.204617,-4.507264,7.6,Meal/Entertain,$16.34 
3/10/16 3:36,3/10/16 3:53,Business,Cary,35.79154,-78.7811169,Morrisville,42.8986791,-75.6401825,8.4,Meeting,$18.06 
3/10/16 10:08,3/10/16 10:37,Business,East Austin,30.2654547,-97.7090635,West University,29.7180075,-95.4338292,12.8,Meeting,$27.52 
3/11/16 9:47,3/11/16 9:59,Business,The Drag,30.2864338,-97.7416445,Congress Ave District,30.2680667,-97.7428151,2,Meal/Entertain,$4.30 
3/13/16 9:07,3/13/16 9:37,Business,The Drag,30.2864338,-97.7416445,Convention Center District,,,5.7,Meal/Entertain,$12.26 
3/13/16 18:23,3/13/16 18:43,Business,South Congress,30.2049701,-97.7748074,North Austin,30.3923316,-97.708224,8.4,Meal/Entertain,$18.06 
3/13/16 20:07,3/13/16 20:28,Business,Georgian Acres,30.3499918,-97.7009416,The Drag,30.2864338,-97.7416445,6.2,Meal/Entertain,$13.33 
3/13/16 20:39,3/13/16 20:58,Business,The Drag,30.2864338,-97.7416445,North Austin,30.3923316,-97.708224,10.5,Meal/Entertain,$22.58 
3/13/16 21:11,3/13/16 21:23,Business,North Austin,30.3923316,-97.708224,Coxville,39.6519831,-87.294461,7.2,Meal/Entertain,$15.48 
3/14/16 8:34,3/14/16 8:49,Business,The Drag,30.2864338,-97.7416445,South Congress,30.2049701,-97.7748074,2,Errand/Supplies,$4.30 
3/15/16 8:45,3/15/16 8:57,Business,The Drag,30.2864338,-97.7416445,Convention Center District,,,2,Meal/Entertain,$4.30 
3/15/16 20:48,3/15/16 21:01,Business,Downtown,,,The Drag,30.2864338,-97.7416445,2.8,Meal/Entertain,$6.02 
3/16/16 11:34,3/16/16 11:45,Business,The Drag,30.2864338,-97.7416445,Congress Ave District,30.2680667,-97.7428151,1.7,Meal/Entertain,$3.66 
3/16/16 18:43,3/16/16 18:56,Business,West University,29.7180075,-95.4338292,Congress Ave District,30.2680667,-97.7428151,2.1,Meal/Entertain,$4.52 
3/17/16 12:52,3/17/16 15:11,Business,Austin,30.267153,-97.7430608,Katy,29.7857765,-95.8245093,136,Customer Visit,$292.40 
3/17/16 15:16,3/17/16 15:58,Business,Katy,29.7857765,-95.8245093,Houston,29.7604267,-95.3698028,30.2,Meeting,$64.93 
3/17/16 17:20,3/17/16 18:02,Business,Midtown,27.9531045,-82.5033163,Alief,29.6827204,-95.593239,15.5,Meal/Entertain,$33.33 
3/18/16 7:15,3/18/16 7:21,Business,Midtown,27.9531045,-82.5033163,Midtown,27.9531045,-82.5033163,1.1,Meal/Entertain,$2.37 
3/18/16 8:35,3/18/16 8:43,Business,Midtown,27.9531045,-82.5033163,Midtown,27.9531045,-82.5033163,1.1,Meal/Entertain,$2.37 
3/18/16 18:24,3/18/16 19:08,Business,Midtown,27.9531045,-82.5033163,Sharpstown,29.7051747,-95.5212898,13.2,Meeting,$28.38 
3/18/16 19:23,3/18/16 19:29,Business,Sharpstown,29.7051747,-95.5212898,Sharpstown,29.7051747,-95.5212898,1,Errand/Supplies,$2.15 
3/18/16 21:01,3/18/16 21:15,Business,Sharpstown,29.7051747,-95.5212898,Midtown,27.9531045,-82.5033163,9.2,Customer Visit,$19.78 
3/19/16 9:10,3/19/16 9:25,Business,Midtown,27.9531045,-82.5033163,Sharpstown,29.7051747,-95.5212898,9.4,Meal/Entertain,$20.21 
3/19/16 12:50,3/19/16 13:13,Business,Houston,29.7604267,-95.3698028,Sugar Land,29.5984434,-95.6225521,12,Customer Visit,$25.80 
3/19/16 14:01,3/19/16 14:57,Business,Sugar Land,29.5984434,-95.6225521,Houston,29.7604267,-95.3698028,35.1,Customer Visit,$75.47 
3/19/16 15:34,3/19/16 16:38,Business,Houston,29.7604267,-95.3698028,Galveston,29.3013479,-94.7976958,36.5,Meal/Entertain,$78.48 
3/19/16 17:17,3/19/16 17:32,Business,Galveston,29.3013479,-94.7976958,Port Bolivar,29.3807901,-94.7643623,3.1,Meal/Entertain,$6.67 
3/19/16 17:37,3/19/16 17:47,Business,Port Bolivar,29.3807901,-94.7643623,Port Bolivar,29.3807901,-94.7643623,2.1,Errand/Supplies,$4.52 
3/19/16 18:53,3/19/16 19:29,Business,Port Bolivar,29.3807901,-94.7643623,Galveston,29.3013479,-94.7976958,7.5,Meeting,$16.13 
3/19/16 19:33,3/19/16 20:39,Business,Galveston,29.3013479,-94.7976958,Houston,29.7604267,-95.3698028,57,Customer Visit,$122.55 
3/20/16 7:37,3/20/16 7:48,Business,Midtown,27.9531045,-82.5033163,Washington Avenue,39.1996771,-76.6047545,5.9,Meeting,$12.69 
3/20/16 11:42,3/20/16 11:56,Business,Washington Avenue,39.1996771,-76.6047545,Midtown,27.9531045,-82.5033163,6.2,Meeting,$13.33 
3/20/16 18:45,3/20/16 19:06,Business,Briar Meadow,29.7374609,-95.5142195,Midtown,27.9531045,-82.5033163,9.6,Customer Visit,$20.64 
3/21/16 16:05,3/21/16 16:13,Business,Downtown,,,Midtown,27.9531045,-82.5033163,0.9,Meal/Entertain,$1.94 
3/21/16 20:18,3/21/16 20:55,Business,Sharpstown,29.7051747,-95.5212898,Midtown,27.9531045,-82.5033163,25.6,Meal/Entertain,$55.04 
3/22/16 6:17,3/22/16 6:43,Business,Midtown,27.9531045,-82.5033163,Greater Greenspoint,29.9406789,-95.4139056,23,Meal/Entertain,$49.45 
3/25/16 13:24,3/25/16 16:22,Business,Cary,35.79154,-78.7811169,Latta,34.3371047,-79.4311616,144,Customer Visit,$309.60 
3/25/16 16:52,3/25/16 22:22,Business,Latta,34.3371047,-79.4311616,Jacksonville,30.3321838,-81.655651,310.3,Customer Visit,$667.15 
3/25/16 22:54,3/26/16 1:39,Business,Jacksonville,30.3321838,-81.655651,Kissimmee,28.2919557,-81.407571,201,Meeting,$432.15 
3/27/16 0:31,3/27/16 0:40,Business,Lake Reams,28.4395614,-81.5719819,Lake Reams,28.4395614,-81.5719819,2.1,Errand/Supplies,$4.52 
